Value,IdRegione,DsRegione,IdGruppoDiProfessioni,DsGruppoDiProfessioni
 30.0,5,VENETO,4216,Addetti agli sportelli delle agenzie di viaggio
 220.0,5,VENETO,4221,Addetti accoglienza e informaz. nelle imprese e negli enti pubblici
 110.0,5,VENETO,4222,Addetti all'accoglienza nei servizi di alloggio e ristorazione
 40.0,5,VENETO,4223,Centralinisti
 80.0,5,VENETO,4224,Addetti all'informazione nei Call Center (senza funzioni di vendita)
 90.0,5,VENETO,4311,Addetti alla gestione degli acquisti
 800.0,5,VENETO,4312,Addetti alla gestione dei magazzini e professioni assimilate
 110.0,5,VENETO,4313,Addetti alla gestione amministrativa dei trasporti merci
 30.0,5,VENETO,4321,Addetti alla contabilità
 40.0,5,VENETO,4322,Addetti alle buste paga
 0.0,5,VENETO,4323,Addetti operazioni finanziarie per l'impresa o l'organizzazione
 0.0,5,VENETO,4324,Addetti ai servizi statistici
 0.0,5,VENETO,4325,Addetti agli uffici interni di cassa
 110.0,5,VENETO,4411,"Personale addetto compiti di controllo, verifica e profess. assim."
 20.0,5,VENETO,4412,Addetti al controllo della documentazione di viaggio
 120.0,5,VENETO,4413,Addetti allo smistamento e al recapito della posta
 40.0,5,VENETO,4421,"Addetti ad archivi, schedari e professioni assimilate"
 0.0,5,VENETO,4422,Addetti a biblioteche e professioni assimilate
 0.0,5,VENETO,5111,Esercenti delle vendite all'ingrosso
 80.0,5,VENETO,5121,Commessi delle vendite all'ingrosso
 4290.0,5,VENETO,5122,Commessi delle vendite al minuto
 50.0,5,VENETO,5123,Addetti ad attività organizzative delle vendite
 130.0,5,VENETO,5124,Cassieri di esercizi commerciali
 40.0,5,VENETO,5125,"Venditori a domicilio, a distanza e professioni assimilate"
 40.0,5,VENETO,5126,Addetti ai distributori di carburanti e assimilati
 10.0,5,VENETO,5132,Dimostratori e professioni assimilate
 0.0,5,VENETO,5133,Vetrinisti e professioni assimilate
 80.0,5,VENETO,5134,Addetti all'informazione e all'assistenza dei clienti
 1350.0,5,VENETO,5221,Cuochi in alberghi e ristoranti
 600.0,5,VENETO,5222,"Addetti alla preparazione, alla cottura e alla distribuzione di cibi"
 1040.0,5,VENETO,5223,Camerieri e professioni assimilate
 710.0,5,VENETO,5224,Baristi e professioni assimilate
 10.0,5,VENETO,5231,"Hostess, steward e professioni assimilate"
 0.0,5,VENETO,5232,Accompagnatori turistici
 950.0,5,VENETO,5311,Professioni qualificate nei servizi sanitari e sociali
 0.0,5,VENETO,5411,Maestri di arti e mestieri
 30.0,5,VENETO,5422,"Allibratori, croupiers e professioni assimilate"
 130.0,5,VENETO,5431,Acconciatori
 80.0,5,VENETO,5432,Estetisti e truccatori
 0.0,5,VENETO,5433,Massaggiatori e operatori termali
 50.0,5,VENETO,5442,Addetti alla sorveglianza di bambini e professioni assimilate
 590.0,5,VENETO,5443,Addetti all'assistenza personale
 0.0,5,VENETO,5462,Addetti di agenzie per il disbrigo di pratiche e assimilate
 50.0,5,VENETO,5472,Addetti alle agenzie di pompe funebri
 0.0,5,VENETO,5484,Vigili del fuoco e professioni assimilate
 110.0,5,VENETO,5486,Guardie private di sicurezza
 10.0,5,VENETO,5487,Bagnini e professioni assimilate
 40.0,5,VENETO,6112,"Tagliatori di pietre, scalpellini e marmisti"
 680.0,5,VENETO,6121,"Muratori in pietra, mattoni, refrattari"
 20.0,5,VENETO,6122,Muratori in cemento armato
 20.0,5,VENETO,6123,Carpentieri e falegnami nell'edilizia (esclusi i parchettisti)
 10.0,5,VENETO,6124,Ponteggiatori
 10.0,5,VENETO,6125,"Armatori gallerie, addetti armamento ferroviario e profess. assimilate"
 0.0,5,VENETO,6126,Pavimentatori stradali e professioni assimilate
 0.0,5,VENETO,6127,Montatori di manufatti prefabbricati e di preformati
 0.0,5,VENETO,6131,Copritetti e professioni assimilate
 20.0,5,VENETO,6132,Pavimentatori e posatori di rivestimenti
 0.0,5,VENETO,6133,Intonacatori
 30.0,5,VENETO,6134,Installatori di impianti di isolamento e insonorizzazione
 0.0,5,VENETO,6135,Vetrai
 420.0,5,VENETO,6136,Idraulici e posatori di tubazioni idrauliche e di gas
 340.0,5,VENETO,6137,Elettricisti nelle costruzioni civili e professioni assimilate
 0.0,5,VENETO,6138,Installatori di infissi e serramenta
 180.0,5,VENETO,6141,"Pittori, stuccatori, laccatori e decoratori"
 140.0,5,VENETO,6151,Operai addetti ai servizi di igiene e pulizia
 20.0,5,VENETO,6152,Operai addetti manutenzione impianti fognari e profess. assimilate
 10.0,5,VENETO,6211,Fonditori e animisti di fonderia
 240.0,5,VENETO,6212,Saldatori e tagliatori a fiamma
 10.0,5,VENETO,6213,"Lattonieri e calderai, compresi i tracciatori"
 270.0,5,VENETO,6214,Montatori di carpenteria metallica
 0.0,5,VENETO,6215,Attrezzatori e montatori cavi metallici uso industriale e di trasporto
 0.0,5,VENETO,6216,Sommozzatori e lavoratori subacquei
 70.0,5,VENETO,6217,Specialisti di saldatura elettrica e a norme ASME
 80.0,5,VENETO,6218,Lastroferratori
 10.0,5,VENETO,6221,"Fabbri, lingottai e operatori di presse per forgiare"
 10.0,5,VENETO,6222,Costruttori di utensili modellatori e tracciatori meccanici
 580.0,5,VENETO,6223,Attrezzisti di macchine utensili e professioni assimilate
 130.0,5,VENETO,6231,"Meccanici artigianali, riparatori automobili e profess. assimilate"
 0.0,5,VENETO,6232,Meccanici e riparatori di motori di aerei
 380.0,5,VENETO,6233,Meccanici e montatori di macchinari industriali e assimilati
 120.0,5,VENETO,6234,Frigoristi
 80.0,5,VENETO,6235,"Meccanici e montatori apparecchi ind. termici, idraulici e di condiz."
 0.0,5,VENETO,6236,Meccanici collaudatori
 40.0,5,VENETO,6237,Verniciatori artigianali ed industriali
 0.0,5,VENETO,6238,Meccanici e attrezzisti navali
 150.0,5,VENETO,6241,Installatori e riparatori di apparati elettrici ed elettromeccanici
 20.0,5,VENETO,6242,Manutentori e riparatori apparati elettronici industriali e di misura
 20.0,5,VENETO,6244,Installatori e riparatori di apparati di telecomunicazione
 120.0,5,VENETO,6245,"Installatori di linee elettriche, riparatori e cavisti"
 20.0,5,VENETO,6246,"Installatori, manutentori e riparatori di apparecchiature informatiche"
 10.0,5,VENETO,6311,Meccanici di precisione
 0.0,5,VENETO,6312,Meccanici e riparatori di protesi (dentali e ortopediche)
 0.0,5,VENETO,6313,Artigiani e operai costruzione e accordatura di strumenti musicali
 0.0,5,VENETO,6314,Addetti alla costruzione e riparazione di orologi
 130.0,5,VENETO,6315,Costruttori di strumenti ottici e lenti
 100.0,5,VENETO,6316,"Orafi, gioiellieri e professioni assimilate"
 0.0,5,VENETO,6321,Vasai e professioni assimilate (prodotti in ceramica e abrasivi)
 10.0,5,VENETO,6322,"Soffiatori, modellatori, tagliatori, molatori e levigatori di vetro"
 0.0,5,VENETO,6323,Incisori e acquafortisti su vetro
 10.0,5,VENETO,6324,Pittori e decoratori su vetro e ceramica
 200.0,5,VENETO,6331,Artigiani lavorazioni artistiche del legno e di materiali assimilati
 0.0,5,VENETO,6332,"Artigiani lavorazioni artistiche a mano di tessili, cuoio e simili"
 10.0,5,VENETO,6341,Operatori delle attività poligrafiche di pre-stampa
 70.0,5,VENETO,6342,Stampatori offset e alla rotativa
 10.0,5,VENETO,6344,"Artigiani incisori, acquafortisti, serigrafisti e profess. assimilate"
 10.0,5,VENETO,6345,Rilegatori e professioni assimilate
 0.0,5,VENETO,6412,Agricoltori e operai agricoli di coltivazioni legnose agrarie
 10.0,5,VENETO,6413,"Agricoltori e operai agricoli di coltivazioni fiori, piante e ortive"
 0.0,5,VENETO,6441,Lavoratori forestali specializzati
 180.0,5,VENETO,6511,"Macellai, pesciaioli e professioni assimilate"
 40.0,5,VENETO,6512,Panettieri e pastai artigianali
 320.0,5,VENETO,6513,"Pasticcieri, gelatai e conservieri artigianali"
 20.0,5,VENETO,6515,Artigiani e operai specializ. lavorazioni artigianali casearie
 0.0,5,VENETO,6521,Artigiani e operai specializzati del trattamento del legno
 70.0,5,VENETO,6522,Falegnami e attrezzisti di macchine per la lavorazione del legno
 0.0,5,VENETO,6523,"Impagliatori, cestai, spazzolai, sugherai e professioni assimilate"
 0.0,5,VENETO,6531,Preparatori di fibre
 20.0,5,VENETO,6532,Tessitori e maglieristi a mano e su telai manuali
 70.0,5,VENETO,6533,"Sarti e tagliatori artigianali, modellisti e cappellai"
 0.0,5,VENETO,6534,"Pellicciai, modellatori di pellicceria e professioni assimilate"
 40.0,5,VENETO,6535,"Biancheristi, ricamatori a mano e professioni assimilate"
 110.0,5,VENETO,6536,Tappezzieri e materassai
 50.0,5,VENETO,6537,Artigiani e addetti alle tintolavanderie
 190.0,5,VENETO,6541,Conciatori di pelli e di pellicce
 120.0,5,VENETO,6542,Artigiani e operai specializzati delle calzature e assimilati
 60.0,5,VENETO,6543,"Valigiai, borsettieri e professioni assimilate"
 10.0,5,VENETO,6551,Macchinisti e attrezzisti di scena
 0.0,5,VENETO,7111,Conduttori di macchinari in miniere e cave
 10.0,5,VENETO,7112,Conduttori impianti per il primo trattamento di minerali e di pietre
 0.0,5,VENETO,7113,"Trivellatori e sondatori pozzi petrol., gas natur., e profess. assim."
 20.0,5,VENETO,7121,"Fonditori, operatori di altoforno, di convertitori, di forni raffinaz."
 10.0,5,VENETO,7122,"Operatori forni di seconda fusione, colat. metalli, leghe e laminatoi"
 0.0,5,VENETO,7123,Operatori di impianti per il trattamento termico dei metalli
 10.0,5,VENETO,7124,Trafilatori ed estrusori di metalli
 0.0,5,VENETO,7125,Operatori impianti produzione e raffinazione metalli non ferrosi
 0.0,5,VENETO,7131,"Conduttori impianti produzione vetro, ceramica e laterizi"
 20.0,5,VENETO,7132,Conduttori di forni e di altri impianti per la lavorazione del vetro
 0.0,5,VENETO,7133,Conduttori impianti formatura articoli in ceramica e terracotta
 0.0,5,VENETO,7134,"Conduttori forni e altri impianti produz. laterizi, tegole e assim."
 0.0,5,VENETO,7141,Conduttori impianti fabbricazione in serie di pannelli in legno
 0.0,5,VENETO,7142,Operatori impianti preparaz. pasta legno e altri mater. per cartiera
 20.0,5,VENETO,7143,Operatori di impianti per la fabbricazione della carta
 0.0,5,VENETO,7151,Conduttori di impianti per la raffinazione dei prodotti petroliferi
 70.0,5,VENETO,7152,Operatori macchinari e impianti per la chimica di base e fine
 30.0,5,VENETO,7153,Operatori macchinari fabbricazione prodotti derivati dalla chimica
 10.0,5,VENETO,7161,Conduttori caldaie a vapore e di motori termici in impianti industr.
 30.0,5,VENETO,7162,Operatori impianti riciclaggio rifiuti e trattam. e distribuz. acque
 80.0,5,VENETO,7171,Operatori di catene di montaggio automatizzate
 50.0,5,VENETO,7181,Conduttori di mulini e impastatrici
 0.0,5,VENETO,7182,Conduttori forni e analoghi impianti trattamento termico minerali
 200.0,5,VENETO,7211,Operai macchine utensili automatiche e semiautomatiche industriali
 0.0,5,VENETO,7212,Operai a macchinari produzione manufatti in cemento e assimilati
 0.0,5,VENETO,7213,Conduttori macch. produzione abrasivi e manufatti abrasivi minerali
 0.0,5,VENETO,7221,"Finitori, operai rivestimenti metallici, galvanoplastica e assimilati"
 0.0,5,VENETO,7231,Conduttori macchinari confezione e vulcanizzazione dei pneumatici
 70.0,5,VENETO,7232,Conduttori macchinari fabbricazione di altri articoli in gomma
 230.0,5,VENETO,7233,Conduttori macchinari fabbricazione articoli in plastica e assimilati
 50.0,5,VENETO,7241,Operai macchinari produz. in serie di mobili e articoli in legno
 0.0,5,VENETO,7251,Conduttori di macchinari per tipografia e stampa su carta e cartone
 80.0,5,VENETO,7252,Conduttori macchinari fabbricazione prodotti in carta e cartone
 0.0,5,VENETO,7253,Conduttori di macchinari per rilegatura di libri e assimilati
 0.0,5,VENETO,7261,Operai addetti a macchinari per la filatura e la bobinatura
 50.0,5,VENETO,7262,Operai addetti a telai meccanici per la tessitura e la maglieria
 210.0,5,VENETO,7263,Operai addetti macchinari confezioni abbigliamento in stoffa e assim.
 90.0,5,VENETO,7264,Operai addetti macchinari trattamento filati e tessuti industriali
 10.0,5,VENETO,7265,Operai addetti a macchinari per la stampa dei tessuti
 40.0,5,VENETO,7266,Addetti macchinari preparazione e produz. in serie articoli in pelle
 20.0,5,VENETO,7267,Addetti a macchinari per la produzione in serie di calzature
 190.0,5,VENETO,7271,Assemblatori in serie di parti di macchine
 70.0,5,VENETO,7272,Assemblatori e cablatori di apparecchiature elettriche
 80.0,5,VENETO,7273,Assemblatori e cablatori apparecch. elettroniche e telecomunicazioni
 40.0,5,VENETO,7274,"Assemblatori in serie articoli in metallo, gomma e materie plastiche"
 60.0,5,VENETO,7275,Assemblatori in serie di articoli in legno e in materiali assimilati
 0.0,5,VENETO,7276,"Assemblatori in serie articoli in cartone, tessuto e materie assim."
 30.0,5,VENETO,7279,Altri operai assemblaggio e produz. in serie di articoli industriali
 230.0,5,VENETO,7281,Operai addetti a macchine confezionatrici di prodotti industriali
 0.0,5,VENETO,7313,"Operai refrigeraz., trattamento igienico e prima trasformaz. del latte"
 10.0,5,VENETO,7322,Conduttori apparecchi lavoraz. industriale prodotti lattieroâ€“caseari
 0.0,5,VENETO,7323,Conduttori di macchinari industriali lavorazione cereali e spezie
 0.0,5,VENETO,7324,"Conduttori macch. trattam. e conservaz. frutta, verdure, legumi e riso"
 0.0,5,VENETO,7326,"Conduttori macchinari preparaz. produz. the, caffè, cioccolata"
 0.0,5,VENETO,7327,Conduttori di macchinari per la lavorazione dei prodotti del tabacco
 20.0,5,VENETO,7328,"Vinificatori, birrai, operai macch. produz. liquori e bevande analcol."
 220.0,5,VENETO,7329,Conduttori macchinari produzione pasticceria e prodotti da forno
 30.0,5,VENETO,7411,Conduttori di convogli ferroviari
 20.0,5,VENETO,7412,"Operatori di verifica, circolazione e formazione treni"
 0.0,5,VENETO,7413,Manovratori di impianti a fune
 140.0,5,VENETO,7421,"Autisti di taxi, conduttori di automobili, furgoni e altri veicoli"
 150.0,5,VENETO,7422,"Conduttori di autobus, di tram e di filobus"
 730.0,5,VENETO,7423,Conduttori di mezzi pesanti e camion
 0.0,5,VENETO,7432,"Conduttori macch. raccoglitrici, mietritrici e pressatrici agricole"
 50.0,5,VENETO,7441,Conduttori di macchinari per il movimento terra
 0.0,5,VENETO,7442,Conduttori di macchinari mobili per la perforazione nelle costruzioni
 10.0,5,VENETO,7443,Conduttori di gru e di apparecchi di sollevamento
 80.0,5,VENETO,7444,Conduttori di carrelli elevatori
 20.0,5,VENETO,7451,Marinai di coperta
 60.0,5,VENETO,7453,Conduttori di barche e battelli a motore
 0.0,5,VENETO,8121,Uscieri e professioni assimilate
 20.0,5,VENETO,8122,"Lettori di contatori, collettori di monete e professioni assimilate"
 540.0,5,VENETO,8131,"Facchini, addetti allo spostamento merci e assimilati"
 300.0,5,VENETO,8132,Personale non qualificato addetto all'imballaggio e al magazzino
 10.0,5,VENETO,8133,Addetti alle consegne
 10.0,5,VENETO,8141,Personale non qualif. addetto pulizia servizi alloggio e navi
 90.0,5,VENETO,8142,Personale non qualificato nei servizi di ristorazione
 2920.0,5,VENETO,8143,Personale non qualif. servizi pulizia uffici ed esercizi commerciali
 0.0,5,VENETO,8144,Addetti al lavaggio veicoli
 280.0,5,VENETO,8145,Operatori ecologici e altri raccoglitori e separatori di rifiuti
 20.0,5,VENETO,8151,Bidelli e professioni assimilate
 10.0,5,VENETO,8152,Portantini e professioni assimilate
 70.0,5,VENETO,8161,"Personale non qualif. servizi custodia di edifici, attrezzature e beni"
 0.0,5,VENETO,8211,Personale non qualificato nei servizi ricreativi e culturali
 0.0,5,VENETO,8311,Braccianti agricoli
 80.0,5,VENETO,8312,Personale non qualificato addetto alla manutenzione del verde
 0.0,5,VENETO,8322,Personale non qualificato addetto alla cura degli animali
 0.0,5,VENETO,8411,Manovali e altro personale non qualificato delle miniere e delle cave
 340.0,5,VENETO,8421,Manovali e personale non qualif. edilizia civile e profess. assim.
 20.0,5,VENETO,8422,"Manovali e personale non qualif. costruz., manutenz. opere pubbliche"
 600.0,5,VENETO,8431,Personale non qualificato attività industriali e profess. assimilate
 0.0,6,FRIULI VENEZIA GIULIA,1222,Direttori e dirigenti industria in senso stretto e nelle P.U.
 0.0,6,FRIULI VENEZIA GIULIA,1224,Dirigenti generali di aziende nel commercio
 0.0,6,FRIULI VENEZIA GIULIA,1225,Direttori e dirigenti nei servizi di alloggio e ristorazione
 0.0,6,FRIULI VENEZIA GIULIA,1227,"Direttori e dirigenti di banche, assicurazioni e agenzie immobiliari"
 0.0,6,FRIULI VENEZIA GIULIA,1228,Dirigenti generali di aziende di servizi alle imprese e alle persone
 0.0,6,FRIULI VENEZIA GIULIA,1231,Dirigenti del dipartimento finanza e amministrazione
 0.0,6,FRIULI VENEZIA GIULIA,1232,Direttori e dirigenti gestione risorse umane e relazioni industriali
 0.0,6,FRIULI VENEZIA GIULIA,1233,Dirigenti del dipartimento vendite e commercializzazione
 0.0,6,FRIULI VENEZIA GIULIA,1234,"Direttori e dirigenti in comunicazione, pubblicità e public relations"
 0.0,6,FRIULI VENEZIA GIULIA,1235,Direttori e dirigenti dipartimento approvvigionamento e distribuzione
 0.0,6,FRIULI VENEZIA GIULIA,1236,Direttori e dirigenti del dipartimento servizi informatici
 10.0,6,FRIULI VENEZIA GIULIA,1237,Dirigenti del dipartimento ricerca e sviluppo
 0.0,6,FRIULI VENEZIA GIULIA,1314,Responsabili di piccole aziende nel commercio
 0.0,6,FRIULI VENEZIA GIULIA,1315,Responsabili piccole aziende nei servizi di alloggio e ristorazione
 0.0,6,FRIULI VENEZIA GIULIA,1319,Responsabili piccole aziende in altri settori di attività economica
 0.0,6,FRIULI VENEZIA GIULIA,2111,Fisici e astronomi
 30.0,6,FRIULI VENEZIA GIULIA,2112,Chimici e professioni assimilate
 10.0,6,FRIULI VENEZIA GIULIA,2113,"Matematici, statistici e professioni assimilate"
 120.0,6,FRIULI VENEZIA GIULIA,2114,Analisti e progettisti di software
 20.0,6,FRIULI VENEZIA GIULIA,2115,Progettisti e amministratori di sistemi
 10.0,6,FRIULI VENEZIA GIULIA,2116,"Geologi, meteorologi, geofisici e professioni assimilate"
 150.0,6,FRIULI VENEZIA GIULIA,2211,Ingegneri energetici e meccanici
 0.0,6,FRIULI VENEZIA GIULIA,2212,Ingegneri metallurgico-minerari
 10.0,6,FRIULI VENEZIA GIULIA,2213,Ingegneri elettrotecnici
 30.0,6,FRIULI VENEZIA GIULIA,2214,Ingegneri elettronici e in telecomunicazioni
 0.0,6,FRIULI VENEZIA GIULIA,2215,"Ingegneri chimici, petroliferi e dei materiali"
 30.0,6,FRIULI VENEZIA GIULIA,2216,Ingegneri civili e professioni assimilate
 10.0,6,FRIULI VENEZIA GIULIA,2217,Ingegneri industriali e gestionali
 0.0,6,FRIULI VENEZIA GIULIA,2218,Ingegneri biomedici e bioingegneri
 10.0,6,FRIULI VENEZIA GIULIA,2221,"Architetti, urbanisti e specialisti recupero-conservazione territorio"
 0.0,6,FRIULI VENEZIA GIULIA,2311,"Biologi, botanici, zoologi e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,2312,"Farmacologi, batteriologi e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,2313,Agronomi e forestali
 0.0,6,FRIULI VENEZIA GIULIA,2314,Veterinari
 10.0,6,FRIULI VENEZIA GIULIA,2315,Farmacisti
 0.0,6,FRIULI VENEZIA GIULIA,2411,Medici di medicina generale
 0.0,6,FRIULI VENEZIA GIULIA,2412,Specialisti in terapie mediche
 0.0,6,FRIULI VENEZIA GIULIA,2413,Specialisti in terapie chirurgiche
 0.0,6,FRIULI VENEZIA GIULIA,2414,Laboratoristi e patologi clinici
 0.0,6,FRIULI VENEZIA GIULIA,2415,Dentisti e odontostomatologi
 0.0,6,FRIULI VENEZIA GIULIA,2416,Specialisti in diagnostica per immagini e radioterapia
 0.0,6,FRIULI VENEZIA GIULIA,2417,"Specialisti in igiene, epidemiologia e sanità pubblica"
 0.0,6,FRIULI VENEZIA GIULIA,2418,Anestesisti e rianimatori
 20.0,6,FRIULI VENEZIA GIULIA,2512,Specialisti della gestione e del controllo nelle imprese private
 10.0,6,FRIULI VENEZIA GIULIA,2513,Specialisti gestione e sviluppo del personale e del lavoro
 30.0,6,FRIULI VENEZIA GIULIA,2514,Specialisti in contabilità e problemi finanziari
 40.0,6,FRIULI VENEZIA GIULIA,2515,Specialisti nei rapporti con il mercato
 0.0,6,FRIULI VENEZIA GIULIA,2516,"Specialisti nelle pubbliche relazioni, dell'immagine e simili"
 0.0,6,FRIULI VENEZIA GIULIA,2521,Procuratori legali e avvocati
 10.0,6,FRIULI VENEZIA GIULIA,2522,Esperti legali in imprese o enti pubblici
 0.0,6,FRIULI VENEZIA GIULIA,2531,Specialisti in scienze economiche
 0.0,6,FRIULI VENEZIA GIULIA,2532,Specialisti in scienze sociologiche e antropologiche
 0.0,6,FRIULI VENEZIA GIULIA,2533,Specialisti in scienze psicologiche e psicoterapeutiche
 0.0,6,FRIULI VENEZIA GIULIA,2534,"Specialisti in scienze storiche, artistiche, politiche e filosofiche"
 0.0,6,FRIULI VENEZIA GIULIA,2541,Scrittori e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,2542,Giornalisti
 0.0,6,FRIULI VENEZIA GIULIA,2543,Interpreti e traduttori a livello elevato
 0.0,6,FRIULI VENEZIA GIULIA,2544,Linguisti e filologi
 10.0,6,FRIULI VENEZIA GIULIA,2545,"Archivisti, bibliotecari, conservatori di musei e profess.assimilate"
 10.0,6,FRIULI VENEZIA GIULIA,2551,"Pittori, scultori, disegnatori e restauratori di beni culturali"
 0.0,6,FRIULI VENEZIA GIULIA,2552,"Registi, direttori artistici, attori, sceneggiatori e scenografi"
 0.0,6,FRIULI VENEZIA GIULIA,2553,Coreografi e ballerini
 10.0,6,FRIULI VENEZIA GIULIA,2554,"Compositori, musicisti e cantanti"
 0.0,6,FRIULI VENEZIA GIULIA,2610,Docenti universitari
 20.0,6,FRIULI VENEZIA GIULIA,2632,Professori di scuola secondaria superiore
 0.0,6,FRIULI VENEZIA GIULIA,2633,Professori di scuola secondaria inferiore
 20.0,6,FRIULI VENEZIA GIULIA,2641,Professori di scuola primaria
 50.0,6,FRIULI VENEZIA GIULIA,2642,Professori di scuola preâ€“primaria
 30.0,6,FRIULI VENEZIA GIULIA,2651,Specialisti nella formazione di soggetti diversamente abili
 0.0,6,FRIULI VENEZIA GIULIA,2653,Docenti ed esperti nella progettazione formativa e curricolare
 0.0,6,FRIULI VENEZIA GIULIA,2654,Consiglieri dellâ€™orientamento
 20.0,6,FRIULI VENEZIA GIULIA,2655,Insegnanti di discipline artistiche e letterarie
 10.0,6,FRIULI VENEZIA GIULIA,3111,Tecnici fisici e geologici
 10.0,6,FRIULI VENEZIA GIULIA,3112,Tecnici chimici
 0.0,6,FRIULI VENEZIA GIULIA,3113,Tecnici statistici
 110.0,6,FRIULI VENEZIA GIULIA,3121,Tecnici programmatori
 40.0,6,FRIULI VENEZIA GIULIA,3122,Tecnici esperti in applicazioni
 0.0,6,FRIULI VENEZIA GIULIA,3123,Tecnici web
 0.0,6,FRIULI VENEZIA GIULIA,3124,Tecnici gestori di basi di dati
 0.0,6,FRIULI VENEZIA GIULIA,3125,Tecnici gestori di reti e di sistemi telematici
 0.0,6,FRIULI VENEZIA GIULIA,3126,Tecnici per la trasmissione radio-televisiva e le telecomunicazioni
 40.0,6,FRIULI VENEZIA GIULIA,3131,Tecnici meccanici
 0.0,6,FRIULI VENEZIA GIULIA,3132,Tecnici metallurgico-minerari e della ceramica
 20.0,6,FRIULI VENEZIA GIULIA,3133,Elettrotecnici
 40.0,6,FRIULI VENEZIA GIULIA,3134,Tecnici elettronici
 0.0,6,FRIULI VENEZIA GIULIA,3135,Tecnici delle costruzioni civili e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,3136,Tecnici del risparmio energetico e delle energie rinnovabili
 40.0,6,FRIULI VENEZIA GIULIA,3137,Disegnatori industriali e professioni assimilate
 10.0,6,FRIULI VENEZIA GIULIA,3141,Tecnici della conduzione di impianti produttivi in continuo
 10.0,6,FRIULI VENEZIA GIULIA,3142,Tecnici dell'esercizio di reti idriche ed energetiche
 0.0,6,FRIULI VENEZIA GIULIA,3151,Tecnici di produzione in miniere e cave
 20.0,6,FRIULI VENEZIA GIULIA,3152,Tecnici della gestione di cantieri edili
 40.0,6,FRIULI VENEZIA GIULIA,3153,Tecnici della produzione manifatturiera
 0.0,6,FRIULI VENEZIA GIULIA,3154,Tecnici della produzione e preparazione alimentare
 0.0,6,FRIULI VENEZIA GIULIA,3155,Tecnici della produzione di servizi
 0.0,6,FRIULI VENEZIA GIULIA,3161,Comandanti e ufficiali di bordo
 0.0,6,FRIULI VENEZIA GIULIA,3162,Comandanti e piloti di aereo
 0.0,6,FRIULI VENEZIA GIULIA,3163,Tecnici dell'aviazione civile
 10.0,6,FRIULI VENEZIA GIULIA,3164,Tecnici dell'organizzazione del traffico ferroviario
 0.0,6,FRIULI VENEZIA GIULIA,3165,Tecnici dell'organizzazione del traffico portuale
 0.0,6,FRIULI VENEZIA GIULIA,3171,Fotografi e professioni assimilate
 10.0,6,FRIULI VENEZIA GIULIA,3172,Operatori di apparecchi per la ripresa e la produzione audio-video
 0.0,6,FRIULI VENEZIA GIULIA,3173,Tecnici di apparati medicali e per la diagnostica medica
 0.0,6,FRIULI VENEZIA GIULIA,3181,Tecnici della sicurezza di impianti
 30.0,6,FRIULI VENEZIA GIULIA,3182,Tecnici della sicurezza sul lavoro
 0.0,6,FRIULI VENEZIA GIULIA,3183,Tecnici del controllo e della bonifica ambientale
 30.0,6,FRIULI VENEZIA GIULIA,3211,Professioni sanitarie infermieristiche e ostetriche
 60.0,6,FRIULI VENEZIA GIULIA,3212,Professioni sanitarie riabilitative
 0.0,6,FRIULI VENEZIA GIULIA,3213,Professioni tecnico sanitarie - area tecnico diagnostica
 60.0,6,FRIULI VENEZIA GIULIA,3214,Professioni tecnico sanitarie - area tecnico assistenziale
 0.0,6,FRIULI VENEZIA GIULIA,3215,Professioni tecniche della prevenzione
 10.0,6,FRIULI VENEZIA GIULIA,3216,Altre professioni tecniche della salute
 0.0,6,FRIULI VENEZIA GIULIA,3221,Tecnici agronomi e forestali
 0.0,6,FRIULI VENEZIA GIULIA,3222,Zootecnici
 0.0,6,FRIULI VENEZIA GIULIA,3223,Tecnici biochimici e professioni assimilate
 10.0,6,FRIULI VENEZIA GIULIA,3311,"Segretari amministrativi, archivisti e professioni assimilate"
 230.0,6,FRIULI VENEZIA GIULIA,3312,Contabili e professioni assimilate
 0.0,6,FRIULI VENEZIA GIULIA,3313,Tecnici del trasferimento e del trattamento delle informazioni
 0.0,6,FRIULI VENEZIA GIULIA,3314,Corrispondenti in lingue estere e professioni assimilate
 30.0,6,FRIULI VENEZIA GIULIA,3315,Tecnici dell'organizzazione e della gestione dei fattori produttivi
 20.0,6,FRIULI VENEZIA GIULIA,3321,Tecnici della gestione finanziaria
 10.0,6,FRIULI VENEZIA GIULIA,3322,Tecnici del lavoro bancario
 20.0,6,FRIULI VENEZIA GIULIA,3323,Agenti assicurativi
 20.0,6,FRIULI VENEZIA GIULIA,3324,"Periti, valutatori di rischio, liquidatori e professioni assimilate"
 0.0,6,FRIULI VENEZIA GIULIA,3325,"Agenti borsa e cambio, tecnici intermed. titoli e profess. assimilate"
 20.0,6,FRIULI VENEZIA GIULIA,3326,Tecnici della locazione finanziaria e dei contratti di scambio
 10.0,6,FRIULI VENEZIA GIULIA,3331,Approvvigionatori e responsabili acquisti
 0.0,6,FRIULI VENEZIA GIULIA,3332,Responsabili di magazzino e della distribuzione interna
